algorithm,warm_start_type,task_id,experiment_id,trial_index,id,experiment_id,status,suggested,reserved,completed,objective,x0,x1,x2,best,best_id,name,order,task_correlation,warm_start_type
tpe,cold,2,61,10,9fc95cf53ac4cee416080588c301fa8c,61,completed,2021-06-02 13:16:58.463546,2021-06-02 13:16:59.490787,2021-06-02 13:16:59.525716,249.4,45,-14,-53,130.0,f763984378b13c64b637b8e7fcdb4875,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_0_algo0_cold-v1,10,0.48819652316553974,cold
tpe,cold,2,61,11,6a3256769b944fb4a7b8c3b181e4b13c,61,completed,2021-06-02 13:16:58.463715,2021-06-02 13:16:59.590125,2021-06-02 13:16:59.625440,713.3000000000001,-54,92,-54,130.0,f763984378b13c64b637b8e7fcdb4875,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_0_algo0_cold-v1,11,0.48819652316553974,cold
tpe,cold,2,61,12,2c8c78eaa2466283dffd9d52c0e009c0,61,completed,2021-06-02 13:16:58.463892,2021-06-02 13:16:59.690188,2021-06-02 13:16:59.724923,891.5500000000001,97,87,-23,130.0,f763984378b13c64b637b8e7fcdb4875,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_0_algo0_cold-v1,12,0.48819652316553974,cold
tpe,cold,2,61,13,aecdb2b9b7991ec83604833f2b2c4541,61,completed,2021-06-02 13:16:58.464061,2021-06-02 13:16:59.789582,2021-06-02 13:16:59.825415,454.45000000000005,28,-33,84,130.0,f763984378b13c64b637b8e7fcdb4875,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_0_algo0_cold-v1,13,0.48819652316553974,cold
tpe,cold,2,61,14,eeb590f27e6348d42e0161b6e352019f,61,completed,2021-06-02 13:16:58.464230,2021-06-02 13:16:59.890120,2021-06-02 13:16:59.924006,206.85,11,-64,-6,130.0,f763984378b13c64b637b8e7fcdb4875,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_0_algo0_cold-v1,14,0.48819652316553974,cold
tpe,cold,2,61,15,4ff7f17b13090e89bad727243c8c9302,61,completed,2021-06-02 13:16:58.464401,2021-06-02 13:16:59.987994,2021-06-02 13:17:00.023119,643.8500000000001,-94,1,64,130.0,f763984378b13c64b637b8e7fcdb4875,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_0_algo0_cold-v1,15,0.48819652316553974,cold
tpe,cold,2,61,16,f8b6f39ac93ae3572428bd20bc8644da,61,completed,2021-06-02 13:16:58.464571,2021-06-02 13:17:00.087103,2021-06-02 13:17:00.121723,646.0000000000001,-23,70,85,130.0,f763984378b13c64b637b8e7fcdb4875,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_0_algo0_cold-v1,16,0.48819652316553974,cold
tpe,cold,2,61,17,f924de6f7fe6ba482271296094c351b0,61,completed,2021-06-02 13:16:58.464741,2021-06-02 13:17:00.186197,2021-06-02 13:17:00.221448,269.85,68,13,-22,130.0,f763984378b13c64b637b8e7fcdb4875,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_0_algo0_cold-v1,17,0.48819652316553974,cold
tpe,cold,2,61,18,34ed6bd412bedd133245bff50bf92f7c,61,completed,2021-06-02 13:16:58.464919,2021-06-02 13:17:00.286225,2021-06-02 13:17:00.320451,737.6500000000001,54,79,72,130.0,f763984378b13c64b637b8e7fcdb4875,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_0_algo0_cold-v1,18,0.48819652316553974,cold
tpe,cold,2,61,19,083c61e9a222605cf9103a43a4812c09,61,completed,2021-06-02 13:16:58.465090,2021-06-02 13:17:00.384686,2021-06-02 13:17:00.420761,793.7500000000001,-85,-43,-85,130.0,f763984378b13c64b637b8e7fcdb4875,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_0_algo0_cold-v1,19,0.48819652316553974,cold
tpe,cold,2,61,20,f21be0e59d15e0959d3738001d170d22,61,completed,2021-06-02 13:17:00.545959,2021-06-02 13:17:00.577064,2021-06-02 13:17:00.614600,226.75,-35,-27,-53,130.0,f763984378b13c64b637b8e7fcdb4875,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_0_algo0_cold-v1,20,0.48819652316553974,cold
tpe,cold,2,61,21,20fd9528cd5ea803858ba70726af8247,61,completed,2021-06-02 13:17:00.738815,2021-06-02 13:17:00.770925,2021-06-02 13:17:00.808061,387.80000000000007,83,-27,-6,130.0,f763984378b13c64b637b8e7fcdb4875,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_0_algo0_cold-v1,21,0.48819652316553974,cold
tpe,cold,2,61,22,90b3abc3b8e0431b86dc12cd1738e182,61,completed,2021-06-02 13:17:00.923101,2021-06-02 13:17:00.953889,2021-06-02 13:17:00.989083,80.65,-35,-14,16,80.65,90b3abc3b8e0431b86dc12cd1738e182,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_0_algo0_cold-v1,22,0.48819652316553974,cold
tpe,cold,2,61,23,cd83a34038a35e8be188becf901494b8,61,completed,2021-06-02 13:17:01.101790,2021-06-02 13:17:01.132343,2021-06-02 13:17:01.166508,737.3000000000001,76,-94,12,80.65,90b3abc3b8e0431b86dc12cd1738e182,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_0_algo0_cold-v1,23,0.48819652316553974,cold
tpe,cold,2,61,24,e5d9942533e8117cb381869b53fd0111,61,completed,2021-06-02 13:17:01.279731,2021-06-02 13:17:01.310636,2021-06-02 13:17:01.345037,386.90000000000003,58,-64,16,80.65,90b3abc3b8e0431b86dc12cd1738e182,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_0_algo0_cold-v1,24,0.48819652316553974,cold
tpe,cold,2,64,0,ed8b63a598646d20211f161cc98989af,64,completed,2021-06-02 13:17:16.309903,2021-06-02 13:17:16.346617,2021-06-02 13:17:16.384776,522.6500000000001,21,-14,98,522.6500000000001,ed8b63a598646d20211f161cc98989af,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_1_algo0_cold-v1,0,0.48819652316553974,cold
tpe,cold,2,64,1,9d903463e1ae0756d31fb91d0240522e,64,completed,2021-06-02 13:17:16.310087,2021-06-02 13:17:16.452515,2021-06-02 13:17:16.489911,512.2,-5,-71,72,512.2,9d903463e1ae0756d31fb91d0240522e,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_1_algo0_cold-v1,1,0.48819652316553974,cold
tpe,cold,2,64,2,da61f23e9d4ac527824115a65249a55b,64,completed,2021-06-02 13:17:16.310261,2021-06-02 13:17:16.557246,2021-06-02 13:17:16.594805,105.7,18,-24,-36,105.7,da61f23e9d4ac527824115a65249a55b,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_1_algo0_cold-v1,2,0.48819652316553974,cold
tpe,cold,2,64,3,f8f92b6d7c490f26c98149a51b561a3f,64,completed,2021-06-02 13:17:16.310433,2021-06-02 13:17:16.662894,2021-06-02 13:17:16.700881,717.7,58,94,-44,105.7,da61f23e9d4ac527824115a65249a55b,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_1_algo0_cold-v1,3,0.48819652316553974,cold
tpe,cold,2,64,4,0f043cadd99114d41e579ed3dc4e61e2,64,completed,2021-06-02 13:17:16.310603,2021-06-02 13:17:16.768569,2021-06-02 13:17:16.806335,125.4,-51,-4,-1,105.7,da61f23e9d4ac527824115a65249a55b,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_1_algo0_cold-v1,4,0.48819652316553974,cold
tpe,cold,2,64,5,37ee80e1c6151ca474b6e194c0475295,64,completed,2021-06-02 13:17:16.310772,2021-06-02 13:17:16.874147,2021-06-02 13:17:16.911888,610.9000000000001,-98,-2,52,105.7,da61f23e9d4ac527824115a65249a55b,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_1_algo0_cold-v1,5,0.48819652316553974,cold
tpe,cold,2,64,6,91c0bda345776386db0c197c91624b12,64,completed,2021-06-02 13:17:16.310942,2021-06-02 13:17:16.980518,2021-06-02 13:17:17.018929,119.55000000000001,29,-15,35,105.7,da61f23e9d4ac527824115a65249a55b,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_1_algo0_cold-v1,6,0.48819652316553974,cold
tpe,cold,2,64,7,8b018355a6a9dea4c18e1731a251d85d,64,completed,2021-06-02 13:17:16.311111,2021-06-02 13:17:17.087919,2021-06-02 13:17:17.125800,861.95,25,-91,-93,105.7,da61f23e9d4ac527824115a65249a55b,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_1_algo0_cold-v1,7,0.48819652316553974,cold
tpe,cold,2,64,8,905fe82ab289bb9e3ae28df02419e1cd,64,completed,2021-06-02 13:17:16.311281,2021-06-02 13:17:17.194804,2021-06-02 13:17:17.232342,414.65000000000003,50,61,42,105.7,da61f23e9d4ac527824115a65249a55b,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_1_algo0_cold-v1,8,0.48819652316553974,cold
tpe,cold,2,64,9,2228de5830e69d7c38674d7b879891df,64,completed,2021-06-02 13:17:16.311464,2021-06-02 13:17:17.301744,2021-06-02 13:17:17.339781,32.5,-2,-20,-18,32.5,2228de5830e69d7c38674d7b879891df,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_1_algo0_cold-v1,9,0.48819652316553974,cold
tpe,cold,2,64,10,99f1bdd156fdcffad72a6abe590fa189,64,completed,2021-06-02 13:17:16.311634,2021-06-02 13:17:17.408064,2021-06-02 13:17:17.445736,269.00000000000006,-34,-35,55,32.5,2228de5830e69d7c38674d7b879891df,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_1_algo0_cold-v1,10,0.48819652316553974,cold
tpe,cold,2,64,11,bbf28f2e4c0fe9faf11253735c52f822,64,completed,2021-06-02 13:17:16.311805,2021-06-02 13:17:17.514299,2021-06-02 13:17:17.551941,602.45,44,-84,55,32.5,2228de5830e69d7c38674d7b879891df,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_1_algo0_cold-v1,11,0.48819652316553974,cold
tpe,cold,2,64,12,4f107320392b40730dcc351b8ea9ba89,64,completed,2021-06-02 13:17:16.311975,2021-06-02 13:17:17.620881,2021-06-02 13:17:17.658666,488.65000000000003,61,60,-48,32.5,2228de5830e69d7c38674d7b879891df,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_1_algo0_cold-v1,12,0.48819652316553974,cold
tpe,cold,2,64,13,73a42b3b74976e0f41e0cbd70daf5d08,64,completed,2021-06-02 13:17:16.312145,2021-06-02 13:17:17.728267,2021-06-02 13:17:17.765922,88.39999999999999,31,12,23,32.5,2228de5830e69d7c38674d7b879891df,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_1_algo0_cold-v1,13,0.48819652316553974,cold
tpe,cold,2,64,14,53c3466cc210299e2cf848bb04c87c0c,64,completed,2021-06-02 13:17:16.312315,2021-06-02 13:17:17.835577,2021-06-02 13:17:17.874009,120.25,4,34,-35,32.5,2228de5830e69d7c38674d7b879891df,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_1_algo0_cold-v1,14,0.48819652316553974,cold
tpe,cold,2,64,15,0b82a355deaecb1997f10d0b0a2ab4ad,64,completed,2021-06-02 13:17:16.312487,2021-06-02 13:17:17.943443,2021-06-02 13:17:17.981555,470.05,55,70,-36,32.5,2228de5830e69d7c38674d7b879891df,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_1_algo0_cold-v1,15,0.48819652316553974,cold
tpe,cold,2,64,16,bb8e8882dbdca4103c3e887343896ebb,64,completed,2021-06-02 13:17:16.312658,2021-06-02 13:17:18.049869,2021-06-02 13:17:18.087883,838.2500000000001,-78,88,-55,32.5,2228de5830e69d7c38674d7b879891df,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_1_algo0_cold-v1,16,0.48819652316553974,cold
tpe,cold,2,64,17,acb5dad64d6f17ba7a3a34eac3cbce9e,64,completed,2021-06-02 13:17:16.312828,2021-06-02 13:17:18.156036,2021-06-02 13:17:18.194231,653.0,-97,-2,-63,32.5,2228de5830e69d7c38674d7b879891df,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_1_algo0_cold-v1,17,0.48819652316553974,cold
tpe,cold,2,64,18,85a59ecbe9a030e228be18f4f8f2d2db,64,completed,2021-06-02 13:17:16.312999,2021-06-02 13:17:18.262559,2021-06-02 13:17:18.300865,846.2,-83,19,98,32.5,2228de5830e69d7c38674d7b879891df,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_1_algo0_cold-v1,18,0.48819652316553974,cold
tpe,cold,2,64,19,59c7fae4684d8f321c04b9ca108db68f,64,completed,2021-06-02 13:17:16.313169,2021-06-02 13:17:18.369801,2021-06-02 13:17:18.407772,755.4000000000001,86,-87,-13,32.5,2228de5830e69d7c38674d7b879891df,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_1_algo0_cold-v1,19,0.48819652316553974,cold
tpe,cold,2,64,20,9ca28ec6ce1d6ccf0cb67d2490c5af2d,64,completed,2021-06-02 13:17:18.541811,2021-06-02 13:17:18.574910,2021-06-02 13:17:18.613102,146.20000000000002,31,34,-27,32.5,2228de5830e69d7c38674d7b879891df,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_1_algo0_cold-v1,20,0.48819652316553974,cold
tpe,cold,2,64,21,43bafe33945aef4748ca5f81f678770b,64,completed,2021-06-02 13:17:18.736029,2021-06-02 13:17:18.768240,2021-06-02 13:17:18.805940,114.65,29,12,-36,32.5,2228de5830e69d7c38674d7b879891df,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_1_algo0_cold-v1,21,0.48819652316553974,cold
tpe,cold,2,64,22,591a9a2556db7e016b5b618d166cfe62,64,completed,2021-06-02 13:17:18.927223,2021-06-02 13:17:18.960399,2021-06-02 13:17:18.998865,444.5,-10,-24,-92,32.5,2228de5830e69d7c38674d7b879891df,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_1_algo0_cold-v1,22,0.48819652316553974,cold
tpe,cold,2,64,23,0ffa756180d604619b03c53cfa9cfbb5,64,completed,2021-06-02 13:17:19.119773,2021-06-02 13:17:19.152585,2021-06-02 13:17:19.190398,162.25,37,-32,-30,32.5,2228de5830e69d7c38674d7b879891df,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_1_algo0_cold-v1,23,0.48819652316553974,cold
tpe,cold,2,64,24,f42a4511e8c68ff4bc2803706b89fd9c,64,completed,2021-06-02 13:17:19.311468,2021-06-02 13:17:19.344328,2021-06-02 13:17:19.383675,101.05000000000001,4,-30,-35,32.5,2228de5830e69d7c38674d7b879891df,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_1_algo0_cold-v1,24,0.48819652316553974,cold
tpe,cold,2,67,0,e9f17745ca1385a32563ac1c7c3a8ea6,67,completed,2021-06-02 13:17:34.950522,2021-06-02 13:17:34.988565,2021-06-02 13:17:35.028986,669.2,64,-95,17,669.2,e9f17745ca1385a32563ac1c7c3a8ea6,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_2_algo0_cold-v1,0,0.48819652316553974,cold
tpe,cold,2,67,1,16dba0954ad99c19d9c5ae7c8f938e8c,67,completed,2021-06-02 13:17:34.950713,2021-06-02 13:17:35.099646,2021-06-02 13:17:35.139131,525.85,-54,21,-86,525.85,16dba0954ad99c19d9c5ae7c8f938e8c,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_2_algo0_cold-v1,1,0.48819652316553974,cold
tpe,cold,2,67,2,6e7f87445a504015365ddb391bdcba4c,67,completed,2021-06-02 13:17:34.950895,2021-06-02 13:17:35.210436,2021-06-02 13:17:35.248989,596.15,17,55,91,525.85,16dba0954ad99c19d9c5ae7c8f938e8c,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_2_algo0_cold-v1,2,0.48819652316553974,cold
tpe,cold,2,67,3,324b221225bec50a37ce3371a828d0d8,67,completed,2021-06-02 13:17:34.951068,2021-06-02 13:17:35.319885,2021-06-02 13:17:35.358751,546.5000000000001,-74,-30,-70,525.85,16dba0954ad99c19d9c5ae7c8f938e8c,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_2_algo0_cold-v1,3,0.48819652316553974,cold
tpe,cold,2,67,4,073b2fc58d5d7a9032a2d2370afd8c68,67,completed,2021-06-02 13:17:34.951241,2021-06-02 13:17:35.429370,2021-06-02 13:17:35.469256,558.4,19,-89,54,525.85,16dba0954ad99c19d9c5ae7c8f938e8c,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_2_algo0_cold-v1,4,0.48819652316553974,cold
tpe,cold,2,67,5,99917f146caa9e0e24a37e2b97d9f6a0,67,completed,2021-06-02 13:17:34.951420,2021-06-02 13:17:35.540640,2021-06-02 13:17:35.580758,511.8500000000001,42,16,-91,511.8500000000001,99917f146caa9e0e24a37e2b97d9f6a0,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_2_algo0_cold-v1,5,0.48819652316553974,cold
tpe,cold,2,67,6,d6cdaa1b722d2b268642384e3853d094,67,completed,2021-06-02 13:17:34.951593,2021-06-02 13:17:35.652402,2021-06-02 13:17:35.691967,940.0500000000001,79,98,50,511.8500000000001,99917f146caa9e0e24a37e2b97d9f6a0,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_2_algo0_cold-v1,6,0.48819652316553974,cold
tpe,cold,2,67,7,03c62720c1ec4539bd0a0822be03dfef,67,completed,2021-06-02 13:17:34.951766,2021-06-02 13:17:35.761767,2021-06-02 13:17:35.800408,791.25,44,100,-61,511.8500000000001,99917f146caa9e0e24a37e2b97d9f6a0,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_2_algo0_cold-v1,7,0.48819652316553974,cold
tpe,cold,2,67,8,b8d0e7cda17158aa016fdb725cf59283,67,completed,2021-06-02 13:17:34.951945,2021-06-02 13:17:35.871076,2021-06-02 13:17:35.910465,465.70000000000005,54,30,72,465.70000000000005,b8d0e7cda17158aa016fdb725cf59283,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_2_algo0_cold-v1,8,0.48819652316553974,cold
tpe,cold,2,67,9,27ed70b0957ee7952b4ca1b932d90394,67,completed,2021-06-02 13:17:34.952124,2021-06-02 13:17:35.981828,2021-06-02 13:17:36.021321,763.8500000000001,89,16,82,465.70000000000005,b8d0e7cda17158aa016fdb725cf59283,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_2_algo0_cold-v1,9,0.48819652316553974,cold
tpe,cold,2,67,10,435bcb6ba8c858b4d17fe953231118ed,67,completed,2021-06-02 13:17:34.952304,2021-06-02 13:17:36.092912,2021-06-02 13:17:36.132209,249.95000000000002,-41,-51,-31,249.95000000000002,435bcb6ba8c858b4d17fe953231118ed,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_2_algo0_cold-v1,10,0.48819652316553974,cold
tpe,cold,2,67,11,2ebf53289b1d94abeda92a76c1ae8faf,67,completed,2021-06-02 13:17:34.952475,2021-06-02 13:17:36.202709,2021-06-02 13:17:36.242040,402.20000000000005,-6,81,35,249.95000000000002,435bcb6ba8c858b4d17fe953231118ed,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_2_algo0_cold-v1,11,0.48819652316553974,cold
tpe,cold,2,67,12,3d4577dbec6a0bc927dfad52501e644d,67,completed,2021-06-02 13:17:34.952647,2021-06-02 13:17:36.311520,2021-06-02 13:17:36.351207,779.7,80,-4,-96,249.95000000000002,435bcb6ba8c858b4d17fe953231118ed,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_2_algo0_cold-v1,12,0.48819652316553974,cold
tpe,cold,2,67,13,4580f3cc6ad24b329e2f5a56c5d030ae,67,completed,2021-06-02 13:17:34.952823,2021-06-02 13:17:36.421373,2021-06-02 13:17:36.461032,269.00000000000006,-48,5,-57,249.95000000000002,435bcb6ba8c858b4d17fe953231118ed,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_2_algo0_cold-v1,13,0.48819652316553974,cold
tpe,cold,2,67,14,a1e309e8720547b1465a6cbf0bd7aa94,67,completed,2021-06-02 13:17:34.952996,2021-06-02 13:17:36.531809,2021-06-02 13:17:36.570709,552.55,81,61,21,249.95000000000002,435bcb6ba8c858b4d17fe953231118ed,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_2_algo0_cold-v1,14,0.48819652316553974,cold
tpe,cold,2,67,15,e461aa98098c298d9016974742b9b9e0,67,completed,2021-06-02 13:17:34.953177,2021-06-02 13:17:36.642758,2021-06-02 13:17:36.683138,218.65,32,-58,-7,218.65,e461aa98098c298d9016974742b9b9e0,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_2_algo0_cold-v1,15,0.48819652316553974,cold
tpe,cold,2,67,16,be55c34c6158db8d1fc9b953529a11d2,67,completed,2021-06-02 13:17:34.953351,2021-06-02 13:17:36.754373,2021-06-02 13:17:36.793973,134.65,42,1,28,134.65,be55c34c6158db8d1fc9b953529a11d2,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_2_algo0_cold-v1,16,0.48819652316553974,cold
tpe,cold,2,67,17,030c1d432d83990446a846ff07e32148,67,completed,2021-06-02 13:17:34.953525,2021-06-02 13:17:36.865468,2021-06-02 13:17:36.905499,231.45,-8,14,65,134.65,be55c34c6158db8d1fc9b953529a11d2,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_2_algo0_cold-v1,17,0.48819652316553974,cold
tpe,cold,2,67,18,2694df978ac1bd3ab7f80451ec29bf69,67,completed,2021-06-02 13:17:34.953699,2021-06-02 13:17:36.975515,2021-06-02 13:17:37.014157,373.65000000000003,15,-64,56,134.65,be55c34c6158db8d1fc9b953529a11d2,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_2_algo0_cold-v1,18,0.48819652316553974,cold
tpe,cold,2,67,19,3a547d5e227ea8de810f7644c8bee1e0,67,completed,2021-06-02 13:17:34.953872,2021-06-02 13:17:37.084598,2021-06-02 13:17:37.123957,539.0500000000001,88,-20,49,134.65,be55c34c6158db8d1fc9b953529a11d2,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_2_algo0_cold-v1,19,0.48819652316553974,cold
tpe,cold,2,67,20,313157735987228dffd168fb97b80c9d,67,completed,2021-06-02 13:17:37.262248,2021-06-02 13:17:37.296757,2021-06-02 13:17:37.336416,119.85,28,5,38,119.85,313157735987228dffd168fb97b80c9d,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_2_algo0_cold-v1,20,0.48819652316553974,cold
tpe,cold,2,67,21,1c0898780214780939a5e0db6bafe805,67,completed,2021-06-02 13:17:37.460607,2021-06-02 13:17:37.494290,2021-06-02 13:17:37.532194,130.5,32,0,38,119.85,313157735987228dffd168fb97b80c9d,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_2_algo0_cold-v1,21,0.48819652316553974,cold
tpe,cold,2,67,22,1f42b89b5d522b814c7728084d4d7b44,67,completed,2021-06-02 13:17:37.656815,2021-06-02 13:17:37.691736,2021-06-02 13:17:37.732124,203.45000000000002,-8,-51,38,119.85,313157735987228dffd168fb97b80c9d,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_2_algo0_cold-v1,22,0.48819652316553974,cold
tpe,cold,2,67,23,17a0b1fd6b7f001da9203a63023d40ee,67,completed,2021-06-02 13:17:37.857287,2021-06-02 13:17:37.891773,2021-06-02 13:17:37.930947,251.05,22,1,66,119.85,313157735987228dffd168fb97b80c9d,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_2_algo0_cold-v1,23,0.48819652316553974,cold
tpe,cold,2,67,24,5af7e259ee3f3007d40b75784166b222,67,completed,2021-06-02 13:17:38.056553,2021-06-02 13:17:38.090612,2021-06-02 13:17:38.131207,129.29999999999998,28,14,38,119.85,313157735987228dffd168fb97b80c9d,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_2_algo0_cold-v1,24,0.48819652316553974,cold
tpe,cold,2,70,0,e5ef69e7edc754d18d4f7d4965c2b490,70,completed,2021-06-02 13:17:54.148582,2021-06-02 13:17:54.187867,2021-06-02 13:17:54.229048,347.4000000000001,72,-19,-37,347.4000000000001,e5ef69e7edc754d18d4f7d4965c2b490,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_3_algo0_cold-v1,0,0.48819652316553974,cold
tpe,cold,2,70,1,3e6daf524d7367c67c7a041b492d5320,70,completed,2021-06-02 13:17:54.148769,2021-06-02 13:17:54.304296,2021-06-02 13:17:54.346467,833.95,-99,-27,-81,347.4000000000001,e5ef69e7edc754d18d4f7d4965c2b490,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_3_algo0_cold-v1,1,0.48819652316553974,cold
tpe,cold,2,70,2,86ee86df32f0accc20a11ac4a2bbbfc8,70,completed,2021-06-02 13:17:54.148942,2021-06-02 13:17:54.420876,2021-06-02 13:17:54.462348,793.1500000000001,91,-3,-87,347.4000000000001,e5ef69e7edc754d18d4f7d4965c2b490,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_3_algo0_cold-v1,2,0.48819652316553974,cold
tpe,cold,2,70,3,9c6b6e6b5b7a25b240e437678187f0f8,70,completed,2021-06-02 13:17:54.149115,2021-06-02 13:17:54.537966,2021-06-02 13:17:54.579878,699.5500000000001,-81,-47,-75,347.4000000000001,e5ef69e7edc754d18d4f7d4965c2b490,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_3_algo0_cold-v1,3,0.48819652316553974,cold
tpe,cold,2,70,4,b142f53596576ace399b472f8722891e,70,completed,2021-06-02 13:17:54.149285,2021-06-02 13:17:54.655684,2021-06-02 13:17:54.697103,275.0,71,10,13,275.0,b142f53596576ace399b472f8722891e,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_3_algo0_cold-v1,4,0.48819652316553974,cold
tpe,cold,2,70,5,b04c998b9648c6b2e272495732a0db2d,70,completed,2021-06-02 13:17:54.149455,2021-06-02 13:17:54.772899,2021-06-02 13:17:54.814787,526.5,-52,80,-38,275.0,b142f53596576ace399b472f8722891e,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_3_algo0_cold-v1,5,0.48819652316553974,cold
tpe,cold,2,70,6,288e3b4ea86b0d1cab51589c24562da3,70,completed,2021-06-02 13:17:54.149626,2021-06-02 13:17:54.890352,2021-06-02 13:17:54.931648,629.85,50,98,-15,275.0,b142f53596576ace399b472f8722891e,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_3_algo0_cold-v1,6,0.48819652316553974,cold
tpe,cold,2,70,7,b857a93c273d840c39446e1d73221b6e,70,completed,2021-06-02 13:17:54.149798,2021-06-02 13:17:55.006704,2021-06-02 13:17:55.048447,461.65000000000003,32,-25,86,275.0,b142f53596576ace399b472f8722891e,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_3_algo0_cold-v1,7,0.48819652316553974,cold
tpe,cold,2,70,8,d850bae4a6a2dde15910300309426ad2,70,completed,2021-06-02 13:17:54.149971,2021-06-02 13:17:55.123557,2021-06-02 13:17:55.165214,691.7,-88,70,34,275.0,b142f53596576ace399b472f8722891e,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task2_3_algo0_cold-v1,8,0.48819652316553974,cold
